timestamp,name,ship_type,callsign,imo,mmsi,destination,eta,draught,pos_type,reference_point_a,reference_point_b,reference_point_c,reference_point_d
2018-03-20 17:02:46.746,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:02:48.372,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:04:19.099,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:04:20.775,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:04:32.546,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:04:34.494,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:08:40.619,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:08:42.536,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:08:45.950,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:08:47.315,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:10:18.810,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:10:21.085,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:10:32.625,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:10:33.974,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:14:47.039,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:14:49.121,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:16:18.588,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:16:21.153,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:20:40.745,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:20:42.300,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:20:49.733,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:20:51.988,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:22:17.770,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:22:20.619,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:22:31.892,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:22:33.090,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:26:41.347,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:26:42.830,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:26:49.185,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:26:50.504,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:28:19.595,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:28:20.984,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:28:34.301,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:28:35.530,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:32:39.427,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:32:40.760,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:32:48.111,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:32:50.810,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:34:20.363,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:34:21.594,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:34:33.012,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:34:35.239,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:38:40.199,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:38:42.507,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:38:50.180,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:38:51.333,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:40:19.648,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:40:21.016,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:40:34.342,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:40:35.206,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:44:39.563,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:44:40.742,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:44:50.700,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:44:51.535,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:46:20.675,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:46:22.722,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:46:33.767,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:46:34.795,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:50:40.582,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:50:41.494,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:50:51.159,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:50:52.173,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:52:21.420,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:52:22.682,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:52:33.507,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:52:35.318,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:56:41.744,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:56:42.905,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 17:56:50.586,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:56:52.608,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 17:58:20.358,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:58:22.787,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 17:58:34.515,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 17:58:36.983,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:02:39.921,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:02:42.253,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:02:52.912,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:02:54.025,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:04:20.493,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:04:21.389,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:04:34.574,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:04:35.651,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:08:40.881,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:08:42.301,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:08:52.098,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:08:53.248,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:10:20.850,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:10:22.170,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:10:33.445,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:10:35.420,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:14:40.456,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:14:41.336,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:14:52.423,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:14:54.281,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:16:23.122,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:16:24.228,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:16:34.770,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:16:35.618,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:20:40.584,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:20:42.862,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:20:54.386,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:20:56.686,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:22:21.484,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:22:22.575,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:22:35.618,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:22:36.661,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:26:39.119,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:26:40.541,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:26:54.613,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:26:57.024,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:28:21.949,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:28:22.925,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:28:34.243,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:28:36.008,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:32:40.595,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:32:41.544,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:32:52.508,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:32:54.555,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:34:22.315,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:34:24.516,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:34:35.501,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:34:36.718,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:38:40.681,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:38:41.846,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:38:55.495,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:38:56.575,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:40:22.509,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:40:23.552,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:40:34.975,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:40:37.560,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:44:40.584,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:44:42.888,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:44:53.778,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:44:54.786,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:46:24.155,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:46:25.125,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:46:35.112,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:46:36.007,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:50:40.999,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:50:42.142,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:50:55.044,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:50:56.056,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:52:22.803,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:52:23.842,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:52:35.207,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:52:37.717,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:56:41.212,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:56:42.280,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 18:56:55.272,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:56:56.400,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 18:58:22.985,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:58:23.930,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 18:58:35.285,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 18:58:38.306,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:02:40.260,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:02:40.922,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:02:55.224,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:02:57.534,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:04:22.877,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:04:25.207,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:04:36.475,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:04:37.674,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:08:39.275,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:08:41.443,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:08:57.123,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:08:59.851,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:10:23.181,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:10:24.023,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:10:38.034,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:10:39.746,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:14:40.699,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:14:41.425,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:14:59.323,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:15:01.769,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:16:22.846,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:16:25.099,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:16:36.369,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:16:37.820,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:20:40.414,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:20:41.109,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:20:58.046,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:20:59.532,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:22:23.966,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:22:24.857,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:22:36.066,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:22:38.742,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:26:41.169,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:26:42.118,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:26:58.986,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:27:00.330,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:28:24.312,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:28:25.226,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:28:36.767,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:28:39.684,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:32:40.965,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:32:41.696,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:32:59.938,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:33:02.060,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:34:25.388,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:34:26.451,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:34:36.354,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:34:37.646,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:38:40.483,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:38:41.261,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:38:59.248,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:39:01.384,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:40:24.795,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:40:25.406,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:40:36.729,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:40:39.752,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:44:40.246,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:44:42.499,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:45:00.257,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:45:01.210,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:46:25.055,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:46:27.581,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:46:38.911,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:46:40.152,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:50:39.543,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:50:40.668,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:51:00.497,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:51:01.588,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:52:28.304,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:52:29.491,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-20 19:52:36.737,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:52:39.697,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-20 19:56:40.394,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:56:41.293,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-20 19:57:00.162,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-20 19:57:02.491,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
