"timestamp","mmsi","lon","lat","sog","cog","heading"
"2018-03-19 07:04:06.433","245241000","22.6910716666667","63.71418","0.0","25.8",175
"2018-03-19 07:04:06.437","235035113","22.9506933333333","64.5669433333333","10.4","210.0",210
"2018-03-19 07:04:06.438","245864000","20.727885","61.9531366666667","12.2","28.8",28
"2018-03-19 07:04:06.441","230988890","23.02495","63.84195","0.0","184.1",238
"2018-03-19 07:04:06.444","212018000","22.11305","63.9742633333333","11.7","222.8",229
"2018-03-19 07:04:06.45","230995660","23.0138783333333","63.8462416666667","7.4","309.9",311
"2018-03-19 07:04:06.451","230252000","22.9238483333333","63.9578516666667","0.0","190.1",70
"2018-03-19 07:04:06.452","230245000","22.31764","64.0861633333333","14.4","28.4",29
"2018-03-19 07:04:06.458","230283000","21.4786566666667","61.596645","0.0","283.6",19
"2018-03-19 07:04:06.46","266232000","24.19401","65.1846366666667","9.0","71.5",76
"2018-03-19 07:04:06.463","230006760","22.68815","63.7118166666667","0.0","178.0",346
"2018-03-19 07:04:08.364","230013790","24.4071983333333","64.666685","0.0","166.3",191
"2018-03-19 07:04:10.584","230024000","24.1565616666667","65.7514183333333","0.0","80.5",20
"2018-03-19 07:04:10.592","230358000","21.737205","64.2263783333333","12.9","180.0",181
"2018-03-19 07:04:10.599","230290000","24.7890866666667","65.1242616666667","12.2","262.4",263
"2018-03-19 07:04:10.604","230982010","21.1423366666667","63.2117916666667","0.0","260.8",511
"2018-03-19 07:04:10.608","230282000","21.4784516666667","61.595625","0.0","162.4",283
"2018-03-19 07:04:12.093","210521000","21.43158","61.13074","0.0","177.7",79
"2018-03-19 07:04:20.929","230941690","21.4489983333333","61.1323316666667","0.0","239.3",511
"2018-03-19 07:04:22.204","246371000","24.1554283333333","65.7553716666667","0.0","207.3",74
"2018-03-19 07:04:22.209","245717000","19.869145","62.2519533333333","11.0","263.8",260
"2018-03-19 07:04:23.937","230108490","25.1953433333333","65.0088933333333","0.0","357.0",110
"2018-03-19 07:04:23.972","373437000","23.0316833333333","63.8631833333333","0.0","355.0",299
"2018-03-19 07:04:29.505","212308000","24.4101433333333","64.655465","0.0","0.0",176
"2018-03-19 07:04:43.384","230984090","21.4474816666667","61.1308","0.0","253.5",313
"2018-03-19 07:04:47.13","246452000","21.4302933333333","61.1314383333333","0.0","88.7",85
"2018-03-19 07:04:52.749","230993710","28.8396983333333","61.875355","0.0","27.8",339
